ticket_id,type,organization,comment,photo,photo_after,coords,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
EXT-02755,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,สำนักสงฆ์บ้านห้วยไผ่ | รายละเอียด: วัด,,,"18.291040774573705,101.10427313101772",สำนักสงฆ์บ้านห้วยไผ่,บ่อเบี้ย,บ้านโคก,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02756,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,ศูนย์การศึกษานอกโรงเรียนตำบลบ่อเบี้ย | รายละเอียด: โรงเรียน,,,"18.292330853528316,101.10478000298977",ศูนย์การศึกษานอกโรงเรียนตำบลบ่อเบี้ย,บ่อเบี้ย,บ้านโคก,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02757,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านไผ่ | รายละเอียด: โรงพยาบาล,,,"18.29273125995906,101.10433543409292",โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านไผ่,บ่อเบี้ย,บ้านโคก,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02758,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนตำรวจตะเวณชายแดนบุญธรรม-บุญพริ้ง | รายละเอียด: โรงเรียน,,,"18.29118626834958,101.10558339325746",โรงเรียนตำรวจตะเวณชายแดนบุญธรรม-บุญพริ้ง,บ่อเบี้ย,บ้านโคก,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02759,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนตำรวจตระเวณชายแดนยอดภูทอง 1 | รายละเอียด: โรงเรียน,,,"18.27192231782896,101.08978329907222",โรงเรียนตำรวจตระเวณชายแดนยอดภูทอง 1,บ่อเบี้ย,บ้านโคก,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02760,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,สำนักสงฆ์บ้านภูต่าง | รายละเอียด: วัด,,,"18.270120911897987,101.08929840225068",สำนักสงฆ์บ้านภูต่าง,บ่อเบี้ย,บ้านโคก,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02761,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,ศูนย์พัฒนาเด็กเล็กบ้านปางคอม | รายละเอียด: โรงเรียน,,,"18.22713026662427,101.08593139758604",ศูนย์พัฒนาเด็กเล็กบ้านปางคอม,บ่อเบี้ย,บ้านโคก,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02762,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านปางคอม | รายละเอียด: โรงเรียน,,,"18.229606109621233,101.08771422278457",โรงเรียนบ้านปางคอม,บ่อเบี้ย,บ้านโคก,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02763,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,สถานบริการสุขภาพชุมชนบ้านปางคอม | รายละเอียด: โรงพยาบาล,,,"18.228037719103618,101.08636159014937",สถานบริการสุขภาพชุมชนบ้านปางคอม,บ่อเบี้ย,บ้านโคก,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02764,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,สำนักสงฆ์บ้านปางคอม | รายละเอียด: วัด,,,"18.23294166603506,101.08572470378448",สำนักสงฆ์บ้านปางคอม,บ่อเบี้ย,บ้านโคก,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
