ticket_id,type,organization,comment,photo,photo_after,coords,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
EXT-04062,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ตรงข้ามห้างแฟชั่นไอส์แลนด์,,,"1528995.6350999041,681199.8154268744",ตรงข้ามห้างแฟชั่นไอส์แลนด์,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04063,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ใกล้สุเหร่าซีรอ ถนนวงแหวนตะวันออก,,,"1522795.5475329123,682998.3944199928",ใกล้สุเหร่าซีรอ ถนนวงแหวนตะวันออก,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04064,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,แยกมีนทีน ถนนรามคำแหง,,,"1525443.6536288473,684014.2277813819",แยกมีนทีน ถนนรามคำแหง,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04065,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ซอยรามคำแหง 127,,,"1523262.5228618092,680136.9868598265",ซอยรามคำแหง 127,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04066,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หมู่บ้านศรีประจักษ์ ถนนรามคำแหง,,,"1525139.9296333978,683528.044810332",หมู่บ้านศรีประจักษ์ ถนนรามคำแหง,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04067,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หมู่บ้านเทพพนา ถนนรามคำแหง,,,"1525664.7901159157,684364.3349517446",หมู่บ้านเทพพนา ถนนรามคำแหง,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04068,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ซอยรามคำแหง 165 ถนนรามคำแหง,,,"1525462.0383310176,683980.9165620998",ซอยรามคำแหง 165 ถนนรามคำแหง,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04069,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยรามคำแหง 124 ถนนรามคำแหง,,,"1524104.866607988,681697.0359320595",ปากซอยรามคำแหง 124 ถนนรามคำแหง,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04070,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ตรงข้ามซอยรามคำแหง 143 ถนนรามคำแหง,,,"1524140.169912911,681708.5143673035",ตรงข้ามซอยรามคำแหง 143 ถนนรามคำแหง,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04071,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยรามคำแหง 160 ถนนรามคำแหง,,,"1525475.8618344273,684104.8954795026",ปากซอยรามคำแหง 160 ถนนรามคำแหง,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04072,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ตรงข้ามซอยรามคำแหง 162 ถนนรามคำแหง,,,"1525627.1866661003,684292.7862209725",ตรงข้ามซอยรามคำแหง 162 ถนนรามคำแหง,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04073,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยรามคำแหง 142 ถนนรามคำแหง,,,"1524677.455110815,682687.8801440684",ปากซอยรามคำแหง 142 ถนนรามคำแหง,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04074,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ทางเข้าวัดจินดิษย์ ถนนนิมิตรใหม่,,,"1530973.440894693,687452.761232141",ทางเข้าวัดจินดิษย์ ถนนนิมิตรใหม่,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04075,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ซอยนิมิตใหม่  19 (ปากซอยวัดบัวแก้ว),,,"1531895.0483379571,687205.4490780145",ซอยนิมิตใหม่  19 (ปากซอยวัดบัวแก้ว),,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04076,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าวัดลำกระดาน,,,"1539356.2683513146,689162.94048329",หน้าวัดลำกระดาน,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04077,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าวัดลำกระดาน ถนนนิมิตรใหม่,,,"1539348.960307424,689158.1104784338",หน้าวัดลำกระดาน ถนนนิมิตรใหม่,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04078,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,โรงเรียนนวมินทราชินูทิศ สตรีวิทยา 2,,,"1538443.0902215608,688448.2861018743",โรงเรียนนวมินทราชินูทิศ สตรีวิทยา 2,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04079,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,โรงเรียนวัดสุทธิสะอาด ถนนนิมิตรใหม่,,,"1535143.6734098475,687117.0860076421",โรงเรียนวัดสุทธิสะอาด ถนนนิมิตรใหม่,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04080,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,โรงเรียนวัดบัวแก้ว ถนนนิมิตรใหม่ 19,,,"1531902.5820577126,687204.3514690028",โรงเรียนวัดบัวแก้ว ถนนนิมิตรใหม่ 19,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04081,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,โรงเรียนบางชัน(ปลื้มวิทยานุสรณ์) ถนนพระยาสุเรนทร์,,,"1528232.5543110394,683649.3048978975",โรงเรียนบางชัน(ปลื้มวิทยานุสรณ์) ถนนพระยาสุเรนทร์,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04082,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าหมู่บ้านสัมมากร  นิมิตใหม่  34,,,"1534754.1306366804,687148.7263051051",หน้าหมู่บ้านสัมมากร  นิมิตใหม่  34,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04083,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ตรงข้ามโรงเรียนนวมินทราชินูทิศ สตรีวิทยา 2,,,"1538467.5214928729,688447.5656906312",ตรงข้ามโรงเรียนนวมินทราชินูทิศ สตรีวิทยา 2,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04084,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ตรงข้ามปากซอยถนนนิมิตใหม่ ตัดถนน,,,"1538659.3145438738,688744.7681285008",ตรงข้ามปากซอยถนนนิมิตใหม่ ตัดถนน,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04085,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ตรงข้ามโรงเรียนวัดสุทธิสะอาด,,,"1535158.6254896268,687198.5906935135",ตรงข้ามโรงเรียนวัดสุทธิสะอาด,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04086,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ตรงข้ามซอยนิมิตใหม่  19,,,"1531904.598750333,687210.3304234607",ตรงข้ามซอยนิมิตใหม่  19,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04087,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,โรงเรียนนวมินทราชินูทิศ สตรีวิทยา 2,,,"1538454.1411158966,688466.4936930407",โรงเรียนนวมินทราชินูทิศ สตรีวิทยา 2,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04088,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าตลาดแย้มเจริญรัตน์ ถนนฉลองกรุง,,,"1521544.2499508294,694486.7954832346",หน้าตลาดแย้มเจริญรัตน์ ถนนฉลองกรุง,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04089,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากทางเข้าวัดสุทธาโภชน์ ถนนฉลองกรุง,,,"1519824.7039440132,693690.878132428",ปากทางเข้าวัดสุทธาโภชน์ ถนนฉลองกรุง,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04090,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานลอยข้ามทางยกระดับ กรุงเทพ-ชลบุรี,,,"1518830.548227098,692870.6739991899",สะพานลอยข้ามทางยกระดับ กรุงเทพ-ชลบุรี,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04091,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานลอยหลังวัดลานบุญ,,,"1518544.8424926354,686264.9625162979",สะพานลอยหลังวัดลานบุญ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04092,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานลอยตากสิน 10 ถนนตากสิน,,,"1517143.0840570715,661163.7170022242",สะพานลอยตากสิน 10 ถนนตากสิน,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04093,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าวัดสุวรรณ ถนนเจริญนคร,,,"1517689.9653910305,663166.3920642444",หน้าวัดสุวรรณ ถนนเจริญนคร,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04094,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยเจริญนคร 46 ถนนเจริญนคร,,,"1516147.9608509066,661826.6309391155",ปากซอยเจริญนคร 46 ถนนเจริญนคร,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04095,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยเจริญนคร 40  ถนนเจริญนคร,,,"1516277.4239878703,662042.7067381326",ปากซอยเจริญนคร 40  ถนนเจริญนคร,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04096,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยเจริญนคร 39  ถนนเจริญนคร,,,"1516382.2708945663,662358.1591704529",ปากซอยเจริญนคร 39  ถนนเจริญนคร,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04097,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าวัดเศวต   ถนนเจริญนคร,,,"1516636.2931297694,662701.7923267648",หน้าวัดเศวต   ถนนเจริญนคร,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04098,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยเจริญนคร 18  ถนนเจริญนคร,,,"1517040.9808476253,663027.4652265359",ปากซอยเจริญนคร 18  ถนนเจริญนคร,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04099,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ใกล้ปากซอยลาดหญ้า 18 ถนนลาดหญ้า,,,"1518320.9324401747,662928.8463823335",ใกล้ปากซอยลาดหญ้า 18 ถนนลาดหญ้า,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04100,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยลาดหญ้า 8 ถนนลาดหญ้า,,,"1518126.923100729,662156.8256812984",ปากซอยลาดหญ้า 8 ถนนลาดหญ้า,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04101,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าห้างสรรพสินค้าโรบินสัน  ถนนลาดหญ้า,,,"1518013.3365892936,661616.4672098664",หน้าห้างสรรพสินค้าโรบินสัน  ถนนลาดหญ้า,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04102,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยรุ่งประชา ถ.สิรินธร,,,"1524949.197884524,659403.2464662202",ปากซอยรุ่งประชา ถ.สิรินธร,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04103,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยจรัญฯ57 ถ.จรัญฯ,,,"1523797.8597805754,660708.8016841307",ปากซอยจรัญฯ57 ถ.จรัญฯ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04104,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยจรัญฯ40  ถ.จรัญฯ,,,"1523345.5730360425,660377.6381699449",ปากซอยจรัญฯ40  ถ.จรัญฯ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04105,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยจรัญฯ94  ถ.จรัญฯ,,,"1526488.1305284847,663440.6360349646",ปากซอยจรัญฯ94  ถ.จรัญฯ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04106,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าโรงเรียนวิมุตยาราม,,,"1527317.8347774518,663567.2199617191",หน้าโรงเรียนวิมุตยาราม,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04107,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าโรงเรียนเขมะฯ ถ.ราชวิถี,,,"1524213.3593920106,661945.4983267735",หน้าโรงเรียนเขมะฯ ถ.ราชวิถี,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04108,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยเพชรเกษม 16,,,"1518112.7018138291,659029.1296583887",ปากซอยเพชรเกษม 16,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04109,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยเพชรเกษม  18,,,"1518012.9930863963,658859.2035172709",ปากซอยเพชรเกษม  18,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04110,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยจรัญสนิทวงศ์ 8,,,"1519130.6872605397,659063.2284010502",ปากซอยจรัญสนิทวงศ์ 8,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04111,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าวัดเครือวัลย์,,,"1520106.7751306356,660604.5848896741",หน้าวัดเครือวัลย์,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04112,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยอิสรภาพ 21,,,"1519083.3802877304,660751.001449587",ปากซอยอิสรภาพ 21,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04113,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,พณิชยการราชดำเนิน (ปากซอยอิสระภาพ 42),,,"1519866.4896568416,660183.6994478711",พณิชยการราชดำเนิน (ปากซอยอิสระภาพ 42),,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04114,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยจรัญสนิทวงศ์ 13,,,"1519538.6873859183,658999.7719270432",ปากซอยจรัญสนิทวงศ์ 13,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04115,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยเพชรเกษม 1,,,"1518125.103823131,660326.3468607088",ปากซอยเพชรเกษม 1,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04116,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยเพชรเกษม 4,,,"1518223.576990276,659926.3873291088",ปากซอยเพชรเกษม 4,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04117,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าธนาคารกสิกรไทย สาขาท่าพระ,,,"1519265.30155559,659027.137739209",หน้าธนาคารกสิกรไทย สาขาท่าพระ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04118,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,แยกโพธิ์สามต้น,,,"1519498.2921494986,660439.2479466054",แยกโพธิ์สามต้น,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04119,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าธนาคารกสิกรไทย สาขาท่าพระ,,,"1519291.9439140945,659024.5962869553",หน้าธนาคารกสิกรไทย สาขาท่าพระ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04120,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ใกล้ซอยรัชดาภิเษก,,,"1517596.4872927843,659702.1796117033",ใกล้ซอยรัชดาภิเษก,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04121,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยเพชรเกษม 6,,,"1518215.4413252105,659963.7401534806",ปากซอยเพชรเกษม 6,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04122,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยจรัญสนิทวงศ์ 8,,,"1519144.8234237665,659061.1850900421",ปากซอยจรัญสนิทวงศ์ 8,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04123,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานลอยคนเดินข้าม  ซอยเพชรเกษม 42,,,"1516930.3869425878,656844.5030664721",สะพานลอยคนเดินข้าม  ซอยเพชรเกษม 42,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04124,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานลอยคนเดินข้ามทางเข้าวัดประดู่บางจาก,,,"1517240.5412762032,657482.3160199621",สะพานลอยคนเดินข้ามทางเข้าวัดประดู่บางจาก,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04125,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานลอยคนเดินข้ามหน้าโรงเรียนสุจินต์วดี,,,"1516418.971566189,654745.9697692693",สะพานลอยคนเดินข้ามหน้าโรงเรียนสุจินต์วดี,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04126,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานลอยคนเดินข้ามหน้าหมู่บ้านอินทราวิลล่า,,,"1514080.6564247892,655093.7983555353",สะพานลอยคนเดินข้ามหน้าหมู่บ้านอินทราวิลล่า,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04127,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สะพานลอยคนเดินข้ามใกล้ทางเบี่ยงซ้าย,,,"1516479.5060530554,655619.3581013946",สะพานลอยคนเดินข้ามใกล้ทางเบี่ยงซ้าย,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04128,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยเพชรเกษม 29,,,"1516808.3924695947,656579.8328136087",ปากซอยเพชรเกษม 29,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
